Total Runs,Current Run,Streak Target,Flips Required,Theoretical Flips,Absolute Difference,Percentage Difference
88,20,4,6,16,-10,-62.5
88,20,5,94,32,62,193.75
88,20,6,10,64,-54,-84.375
88,20,7,151,128,23,17.96875
88,20,8,145,256,-111,-43.359375
88,20,9,1409,512,897,175.1953125
88,20,10,1969,1024,945,92.28515625
88,20,11,228,2048,-1820,-88.8671875
88,20,12,5527,4096,1431,34.9365234375
88,20,13,22722,8192,14530,177.3681640625
88,20,14,1633,16384,-14751,-90.032958984375
88,20,15,15272,32768,-17496,-53.3935546875
88,21,1,0,2,-2,-100.0
88,21,2,7,4,3,75.0
88,21,3,5,8,-3,-37.5
88,21,4,35,16,19,118.75
88,21,5,30,32,-2,-6.25
88,21,6,192,64,128,200.0
88,21,7,147,128,19,14.84375
88,21,8,137,256,-119,-46.484375
88,21,9,158,512,-354,-69.140625
88,21,10,538,1024,-486,-47.4609375
88,21,11,1489,2048,-559,-27.294921875
88,21,12,1740,4096,-2356,-57.51953125
88,21,13,5500,8192,-2692,-32.861328125
88,21,14,5347,16384,-11037,-67.364501953125
88,21,15,15425,32768,-17343,-52.9266357421875
88,22,1,0,2,-2,-100.0
88,22,2,2,4,-2,-50.0
88,22,3,2,8,-6,-75.0
88,22,4,4,16,-12,-75.0
88,22,5,9,32,-23,-71.875
88,22,6,32,64,-32,-50.0
88,22,7,82,128,-46,-35.9375
88,22,8,92,256,-164,-64.0625
88,22,9,191,512,-321,-62.6953125
88,22,10,390,1024,-634,-61.9140625
88,22,11,2248,2048,200,9.765625
88,22,12,742,4096,-3354,-81.884765625
88,22,13,3310,8192,-4882,-59.5947265625
88,22,14,41882,16384,25498,155.62744140625
88,22,15,18244,32768,-14524,-44.32373046875
88,23,1,0,2,-2,-100.0
88,23,2,2,4,-2,-50.0
88,23,3,2,8,-6,-75.0
88,23,4,7,16,-9,-56.25
88,23,5,8,32,-24,-75.0
88,23,6,53,64,-11,-17.1875
88,23,7,148,128,20,15.625
88,23,8,255,256,-1,-0.390625
88,23,9,234,512,-278,-54.296875
88,23,10,297,1024,-727,-70.99609375
88,23,11,1165,2048,-883,-43.115234375
88,23,12,7830,4096,3734,91.162109375
88,23,13,1522,8192,-6670,-81.4208984375
88,23,14,896,16384,-15488,-94.53125
88,23,15,76818,32768,44050,134.429931640625
88,24,1,0,2,-2,-100.0
88,24,2,1,4,-3,-75.0
88,24,3,21,8,13,162.5
88,24,4,3,16,-13,-81.25
88,24,5,39,32,7,21.875
88,24,6,37,64,-27,-42.1875
88,24,7,54,128,-74,-57.8125
88,24,8,582,256,326,127.34375
88,24,9,29,512,-483,-94.3359375
88,24,10,183,1024,-841,-82.12890625
88,24,11,582,2048,-1466,-71.58203125
88,24,12,5609,4096,1513,36.9384765625
88,24,13,2657,8192,-5535,-67.56591796875
88,24,14,922,16384,-15462,-94.37255859375
88,24,15,48157,32768,15389,46.9635009765625
88,25,1,0,2,-2,-100.0
88,25,2,2,4,-2,-50.0
88,25,3,2,8,-6,-75.0
88,25,4,6,16,-10,-62.5
88,25,5,19,32,-13,-40.625
88,25,6,96,64,32,50.0
88,25,7,544,128,416,325.0
88,25,8,403,256,147,57.421875
88,25,9,585,512,73,14.2578125
88,25,10,1307,1024,283,27.63671875
88,25,11,7395,2048,5347,261.083984375
88,25,12,1320,4096,-2776,-67.7734375
88,25,13,14991,8192,6799,82.99560546875
88,25,14,2770,16384,-13614,-83.09326171875
88,25,15,10937,32768,-21831,-66.6229248046875
88,26,1,0,2,-2,-100.0
88,26,2,1,4,-3,-75.0
88,26,3,4,8,-4,-50.0
88,26,4,5,16,-11,-68.75
88,26,5,18,32,-14,-43.75
88,26,6,64,64,0,0.0
88,26,7,41,128,-87,-67.96875
88,26,8,525,256,269,105.078125
88,26,9,631,512,119,23.2421875
88,26,10,808,1024,-216,-21.09375
88,26,11,3677,2048,1629,79.541015625
88,26,12,3435,4096,-661,-16.1376953125
88,26,13,3908,8192,-4284,-52.294921875
88,26,14,37166,16384,20782,126.84326171875
88,26,15,101741,32768,68973,210.4888916015625
88,27,1,0,2,-2,-100.0
88,27,2,2,4,-2,-50.0
88,27,3,2,8,-6,-75.0
88,27,4,6,16,-10,-62.5
88,27,5,9,32,-23,-71.875
88,27,6,61,64,-3,-4.6875
88,27,7,346,128,218,170.3125
88,27,8,492,256,236,92.1875
88,27,9,1015,512,503,98.2421875
88,27,10,176,1024,-848,-82.8125
88,27,11,5788,2048,3740,182.6171875
88,27,12,2221,4096,-1875,-45.7763671875
88,27,13,1611,8192,-6581,-80.33447265625
88,27,14,1104,16384,-15280,-93.26171875
88,27,15,9957,32768,-22811,-69.6136474609375
88,28,1,0,2,-2,-100.0
88,28,2,1,4,-3,-75.0
88,28,3,10,8,2,25.0
88,28,4,10,16,-6,-37.5
88,28,5,24,32,-8,-25.0
88,28,6,10,64,-54,-84.375
88,28,7,22,128,-106,-82.8125
88,28,8,571,256,315,123.046875
88,28,9,554,512,42,8.203125
88,28,10,989,1024,-35,-3.41796875
88,28,11,1512,2048,-536,-26.171875
88,28,12,2923,4096,-1173,-28.6376953125
88,28,13,70,8192,-8122,-99.1455078125
88,28,14,372,16384,-16012,-97.7294921875
88,28,15,3740,32768,-29028,-88.58642578125
88,29,1,0,2,-2,-100.0
88,29,2,2,4,-2,-50.0
88,29,3,10,8,2,25.0
88,29,4,6,16,-10,-62.5
88,29,5,64,32,32,100.0
88,29,6,36,64,-28,-43.75
88,29,7,55,128,-73,-57.03125
88,29,8,291,256,35,13.671875
88,29,9,1737,512,1225,239.2578125
88,29,10,374,1024,-650,-63.4765625
88,29,11,392,2048,-1656,-80.859375
88,29,12,2478,4096,-1618,-39.501953125
88,29,13,4949,8192,-3243,-39.58740234375
88,29,14,8027,16384,-8357,-51.007080078125
88,29,15,141108,32768,108340,330.62744140625
88,30,1,0,2,-2,-100.0
88,30,2,4,4,0,0.0
88,30,3,2,8,-6,-75.0
88,30,4,5,16,-11,-68.75
88,30,5,28,32,-4,-12.5
88,30,6,12,64,-52,-81.25
88,30,7,112,128,-16,-12.5
88,30,8,184,256,-72,-28.125
88,30,9,301,512,-211,-41.2109375
88,30,10,17,1024,-1007,-98.33984375
88,30,11,201,2048,-1847,-90.185546875
88,30,12,2414,4096,-1682,-41.064453125
88,30,13,263,8192,-7929,-96.78955078125
88,30,14,9009,16384,-7375,-45.013427734375
88,30,15,8309,32768,-24459,-74.6429443359375
88,31,1,0,2,-2,-100.0
88,31,2,1,4,-3,-75.0
88,31,3,2,8,-6,-75.0
88,31,4,4,16,-12,-75.0
88,31,5,84,32,52,162.5
88,31,6,23,64,-41,-64.0625
88,31,7,73,128,-55,-42.96875
88,31,8,370,256,114,44.53125
88,31,9,42,512,-470,-91.796875
88,31,10,505,1024,-519,-50.68359375
88,31,11,188,2048,-1860,-90.8203125
88,31,12,1166,4096,-2930,-71.533203125
88,31,13,2141,8192,-6051,-73.86474609375
88,31,14,18531,16384,2147,13.104248046875
88,31,15,47212,32768,14444,44.07958984375
88,32,1,0,2,-2,-100.0
88,32,2,1,4,-3,-75.0
88,32,3,13,8,5,62.5
88,32,4,7,16,-9,-56.25
88,32,5,32,32,0,0.0
88,32,6,112,64,48,75.0
88,32,7,166,128,38,29.6875
88,32,8,340,256,84,32.8125
88,32,9,772,512,260,50.78125
88,32,10,1284,1024,260,25.390625
88,32,11,635,2048,-1413,-68.994140625
88,32,12,1960,4096,-2136,-52.1484375
88,32,13,14720,8192,6528,79.6875
88,32,14,8484,16384,-7900,-48.2177734375
88,32,15,15808,32768,-16960,-51.7578125
88,33,1,0,2,-2,-100.0
88,33,2,1,4,-3,-75.0
88,33,3,11,8,3,37.5
88,33,4,26,16,10,62.5
88,33,5,31,32,-1,-3.125
88,33,6,284,64,220,343.75
88,33,7,170,128,42,32.8125
88,33,8,95,256,-161,-62.890625
88,33,9,20,512,-492,-96.09375
88,33,10,82,1024,-942,-91.9921875
88,33,11,59,2048,-1989,-97.119140625
88,33,12,887,4096,-3209,-78.3447265625
88,33,13,37,8192,-8155,-99.54833984375
88,33,14,16921,16384,537,3.277587890625
88,33,15,139467,32768,106699,325.6195068359375
88,34,1,0,2,-2,-100.0
88,34,2,1,4,-3,-75.0
88,34,3,3,8,-5,-62.5
88,34,4,5,16,-11,-68.75
88,34,5,18,32,-14,-43.75
88,34,6,28,64,-36,-56.25
88,34,7,317,128,189,147.65625
88,34,8,286,256,30,11.71875
88,34,9,41,512,-471,-91.9921875
88,34,10,377,1024,-647,-63.18359375
88,34,11,679,2048,-1369,-66.845703125
88,34,12,513,4096,-3583,-87.4755859375
88,34,13,2500,8192,-5692,-69.482421875
88,34,14,27908,16384,11524,70.3369140625
88,34,15,34623,32768,1855,5.6610107421875
88,35,1,0,2,-2,-100.0
88,35,2,1,4,-3,-75.0
88,35,3,3,8,-5,-62.5
88,35,4,33,16,17,106.25
88,35,5,26,32,-6,-18.75
88,35,6,154,64,90,140.625
88,35,7,478,128,350,273.4375
88,35,8,141,256,-115,-44.921875
88,35,9,20,512,-492,-96.09375
88,35,10,327,1024,-697,-68.06640625
88,35,11,2143,2048,95,4.638671875
88,35,12,1128,4096,-2968,-72.4609375
88,35,13,4639,8192,-3553,-43.37158203125
88,35,14,12369,16384,-4015,-24.505615234375
88,35,15,13818,32768,-18950,-57.830810546875
88,36,1,0,2,-2,-100.0
88,36,2,3,4,-1,-25.0
88,36,3,6,8,-2,-25.0
88,36,4,11,16,-5,-31.25
88,36,5,11,32,-21,-65.625
88,36,6,72,64,8,12.5
88,36,7,256,128,128,100.0
88,36,8,245,256,-11,-4.296875
88,36,9,101,512,-411,-80.2734375
88,36,10,1427,1024,403,39.35546875
88,36,11,2754,2048,706,34.47265625
88,36,12,1590,4096,-2506,-61.181640625
88,36,13,2227,8192,-5965,-72.81494140625
88,36,14,3105,16384,-13279,-81.048583984375
88,36,15,70533,32768,37765,115.2496337890625
88,37,1,0,2,-2,-100.0
88,37,2,5,4,1,25.0
88,37,3,11,8,3,37.5
88,37,4,4,16,-12,-75.0
88,37,5,4,32,-28,-87.5
88,37,6,39,64,-25,-39.0625
88,37,7,380,128,252,196.875
88,37,8,487,256,231,90.234375
88,37,9,380,512,-132,-25.78125
88,37,10,124,1024,-900,-87.890625
88,37,11,1835,2048,-213,-10.400390625
88,37,12,845,4096,-3251,-79.3701171875
88,37,13,4103,8192,-4089,-49.91455078125
88,37,14,3046,16384,-13338,-81.40869140625
88,37,15,10303,32768,-22465,-68.5577392578125
88,38,1,0,2,-2,-100.0
88,38,2,1,4,-3,-75.0
88,38,3,2,8,-6,-75.0
88,38,4,17,16,1,6.25
88,38,5,21,32,-11,-34.375
88,38,6,63,64,-1,-1.5625
88,38,7,109,128,-19,-14.84375
88,38,8,28,256,-228,-89.0625
88,38,9,1269,512,757,147.8515625
88,38,10,631,1024,-393,-38.37890625
88,38,11,2060,2048,12,0.5859375
88,38,12,1912,4096,-2184,-53.3203125
88,38,13,2216,8192,-5976,-72.94921875
88,38,14,5259,16384,-11125,-67.901611328125
88,38,15,76306,32768,43538,132.867431640625
88,39,1,0,2,-2,-100.0
88,39,2,1,4,-3,-75.0
88,39,3,12,8,4,50.0
88,39,4,8,16,-8,-50.0
88,39,5,7,32,-25,-78.125
88,39,6,29,64,-35,-54.6875
88,39,7,687,128,559,436.71875
88,39,8,66,256,-190,-74.21875
88,39,9,626,512,114,22.265625
88,39,10,2229,1024,1205,117.67578125
88,39,11,3009,2048,961,46.923828125
88,39,12,2898,4096,-1198,-29.248046875
88,39,13,4390,8192,-3802,-46.4111328125
88,39,14,25063,16384,8679,52.972412109375
88,39,15,74550,32768,41782,127.508544921875
88,40,1,0,2,-2,-100.0
88,40,2,2,4,-2,-50.0
88,40,3,14,8,6,75.0
88,40,4,17,16,1,6.25
88,40,5,35,32,3,9.375
88,40,6,24,64,-40,-62.5
88,40,7,70,128,-58,-45.3125
88,40,8,119,256,-137,-53.515625
88,40,9,520,512,8,1.5625
88,40,10,745,1024,-279,-27.24609375
88,40,11,1057,2048,-991,-48.388671875
88,40,12,5631,4096,1535,37.4755859375
88,40,13,1152,8192,-7040,-85.9375
88,40,14,10234,16384,-6150,-37.53662109375
88,40,15,30437,32768,-2331,-7.1136474609375
88,41,1,0,2,-2,-100.0
88,41,2,2,4,-2,-50.0
88,41,3,2,8,-6,-75.0
88,41,4,11,16,-5,-31.25
88,41,5,11,32,-21,-65.625
88,41,6,12,64,-52,-81.25
88,41,7,49,128,-79,-61.71875
88,41,8,253,256,-3,-1.171875
88,41,9,517,512,5,0.9765625
88,41,10,2003,1024,979,95.60546875
88,41,11,472,2048,-1576,-76.953125
88,41,12,2829,4096,-1267,-30.9326171875
88,41,13,3280,8192,-4912,-59.9609375
88,41,14,73845,16384,57461,350.714111328125
88,41,15,8730,32768,-24038,-73.358154296875
88,42,1,0,2,-2,-100.0
88,42,2,1,4,-3,-75.0
88,42,3,4,8,-4,-50.0
88,42,4,4,16,-12,-75.0
88,42,5,29,32,-3,-9.375
88,42,6,13,64,-51,-79.6875
88,42,7,9,128,-119,-92.96875
88,42,8,635,256,379,148.046875
88,42,9,79,512,-433,-84.5703125
88,42,10,1449,1024,425,41.50390625
88,42,11,1156,2048,-892,-43.5546875
88,42,12,54,4096,-4042,-98.681640625
88,42,13,21255,8192,13063,159.46044921875
88,42,14,1109,16384,-15275,-93.231201171875
88,42,15,3222,32768,-29546,-90.167236328125
88,43,1,0,2,-2,-100.0
88,43,2,1,4,-3,-75.0
88,43,3,8,8,0,0.0
88,43,4,45,16,29,181.25
88,43,5,26,32,-6,-18.75
88,43,6,33,64,-31,-48.4375
88,43,7,40,128,-88,-68.75
88,43,8,49,256,-207,-80.859375
88,43,9,619,512,107,20.8984375
88,43,10,766,1024,-258,-25.1953125
88,43,11,1196,2048,-852,-41.6015625
88,43,12,12016,4096,7920,193.359375
88,43,13,7132,8192,-1060,-12.939453125
88,43,14,27949,16384,11565,70.587158203125
88,43,15,3688,32768,-29080,-88.7451171875
88,44,1,0,2,-2,-100.0
88,44,2,1,4,-3,-75.0
88,44,3,8,8,0,0.0
88,44,4,5,16,-11,-68.75
88,44,5,111,32,79,246.875
88,44,6,66,64,2,3.125
88,44,7,82,128,-46,-35.9375
88,44,8,266,256,10,3.90625
88,44,9,117,512,-395,-77.1484375
88,44,10,1143,1024,119,11.62109375
88,44,11,1369,2048,-679,-33.154296875
88,44,12,3606,4096,-490,-11.962890625
88,44,13,280,8192,-7912,-96.58203125
88,44,14,5418,16384,-10966,-66.93115234375
88,44,15,8305,32768,-24463,-74.6551513671875
88,45,1,0,2,-2,-100.0
88,45,2,1,4,-3,-75.0
88,45,3,4,8,-4,-50.0
88,45,4,3,16,-13,-81.25
88,45,5,91,32,59,184.375
88,45,6,34,64,-30,-46.875
88,45,7,87,128,-41,-32.03125
88,45,8,147,256,-109,-42.578125
88,45,9,915,512,403,78.7109375
88,45,10,177,1024,-847,-82.71484375
88,45,11,4085,2048,2037,99.462890625
88,45,12,4127,4096,31,0.7568359375
88,45,13,973,8192,-7219,-88.12255859375
88,45,14,9163,16384,-7221,-44.073486328125
88,45,15,55844,32768,23076,70.42236328125
88,46,1,0,2,-2,-100.0
88,46,2,1,4,-3,-75.0
88,46,3,2,8,-6,-75.0
88,46,4,18,16,2,12.5
88,46,5,10,32,-22,-68.75
88,46,6,45,64,-19,-29.6875
88,46,7,26,128,-102,-79.6875
88,46,8,114,256,-142,-55.46875
88,46,9,140,512,-372,-72.65625
88,46,10,631,1024,-393,-38.37890625
88,46,11,4174,2048,2126,103.80859375
88,46,12,3001,4096,-1095,-26.7333984375
88,46,13,1838,8192,-6354,-77.5634765625
88,46,14,14861,16384,-1523,-9.295654296875
88,46,15,11067,32768,-21701,-66.2261962890625
88,47,1,0,2,-2,-100.0
88,47,2,3,4,-1,-25.0
88,47,3,2,8,-6,-75.0
88,47,4,11,16,-5,-31.25
88,47,5,93,32,61,190.625
88,47,6,134,64,70,109.375
88,47,7,103,128,-25,-19.53125
88,47,8,94,256,-162,-63.28125
88,47,9,2445,512,1933,377.5390625
88,47,10,1442,1024,418,40.8203125
88,47,11,91,2048,-1957,-95.556640625
88,47,12,3313,4096,-783,-19.1162109375
88,47,13,9604,8192,1412,17.236328125
88,47,14,15257,16384,-1127,-6.878662109375
88,47,15,23080,32768,-9688,-29.5654296875
88,48,1,0,2,-2,-100.0
88,48,2,2,4,-2,-50.0
88,48,3,4,8,-4,-50.0
88,48,4,18,16,2,12.5
88,48,5,12,32,-20,-62.5
88,48,6,50,64,-14,-21.875
88,48,7,169,128,41,32.03125
88,48,8,1425,256,1169,456.640625
88,48,9,195,512,-317,-61.9140625
88,48,10,1627,1024,603,58.88671875
88,48,11,1371,2048,-677,-33.056640625
88,48,12,13007,4096,8911,217.5537109375
88,48,13,2027,8192,-6165,-75.25634765625
88,48,14,3229,16384,-13155,-80.291748046875
88,48,15,704,32768,-32064,-97.8515625
88,49,1,0,2,-2,-100.0
88,49,2,2,4,-2,-50.0
88,49,3,5,8,-3,-37.5
88,49,4,25,16,9,56.25
88,49,5,35,32,3,9.375
88,49,6,8,64,-56,-87.5
88,49,7,79,128,-49,-38.28125
88,49,8,680,256,424,165.625
88,49,9,355,512,-157,-30.6640625
88,49,10,7132,1024,6108,596.484375
88,49,11,15659,2048,13611,664.599609375
88,49,12,396,4096,-3700,-90.33203125
88,49,13,188,8192,-8004,-97.705078125
88,49,14,11186,16384,-5198,-31.72607421875
88,49,15,10366,32768,-22402,-68.365478515625
88,50,1,0,2,-2,-100.0
88,50,2,2,4,-2,-50.0
88,50,3,15,8,7,87.5
88,50,4,15,16,-1,-6.25
88,50,5,23,32,-9,-28.125
88,50,6,67,64,3,4.6875
88,50,7,68,128,-60,-46.875
88,50,8,267,256,11,4.296875
88,50,9,252,512,-260,-50.78125
88,50,10,1128,1024,104,10.15625
88,50,11,2912,2048,864,42.1875
88,50,12,4082,4096,-14,-0.341796875
88,50,13,19840,8192,11648,142.1875
88,50,14,15879,16384,-505,-3.082275390625
88,50,15,1285,32768,-31483,-96.0784912109375
88,51,1,0,2,-2,-100.0
88,51,2,6,4,2,50.0
88,51,3,3,8,-5,-62.5
88,51,4,12,16,-4,-25.0
88,51,5,4,32,-28,-87.5
88,51,6,21,64,-43,-67.1875
88,51,7,91,128,-37,-28.90625
88,51,8,107,256,-149,-58.203125
88,51,9,426,512,-86,-16.796875
88,51,10,2358,1024,1334,130.2734375
88,51,11,2064,2048,16,0.78125
88,51,12,14031,4096,9935,242.5537109375
88,51,13,7367,8192,-825,-10.07080078125
88,51,14,31230,16384,14846,90.61279296875
88,51,15,29985,32768,-2783,-8.4930419921875
88,52,1,0,2,-2,-100.0
88,52,2,2,4,-2,-50.0
88,52,3,4,8,-4,-50.0
88,52,4,50,16,34,212.5
88,52,5,11,32,-21,-65.625
88,52,6,22,64,-42,-65.625
88,52,7,31,128,-97,-75.78125
88,52,8,364,256,108,42.1875
88,52,9,363,512,-149,-29.1015625
88,52,10,790,1024,-234,-22.8515625
88,52,11,2458,2048,410,20.01953125
88,52,12,968,4096,-3128,-76.3671875
88,52,13,1250,8192,-6942,-84.7412109375
88,52,14,566,16384,-15818,-96.54541015625
88,52,15,11611,32768,-21157,-64.5660400390625
88,53,1,0,2,-2,-100.0
88,53,2,1,4,-3,-75.0
88,53,3,3,8,-5,-62.5
88,53,4,28,16,12,75.0
88,53,5,48,32,16,50.0
88,53,6,50,64,-14,-21.875
88,53,7,47,128,-81,-63.28125
88,53,8,120,256,-136,-53.125
88,53,9,496,512,-16,-3.125
88,53,10,1704,1024,680,66.40625
88,53,11,8197,2048,6149,300.244140625
88,53,12,7268,4096,3172,77.44140625
88,53,13,1425,8192,-6767,-82.60498046875
88,53,14,21503,16384,5119,31.243896484375
88,53,15,44918,32768,12150,37.078857421875
88,54,1,0,2,-2,-100.0
88,54,2,2,4,-2,-50.0
88,54,3,2,8,-6,-75.0
88,54,4,7,16,-9,-56.25
88,54,5,4,32,-28,-87.5
88,54,6,5,64,-59,-92.1875
88,54,7,99,128,-29,-22.65625
88,54,8,66,256,-190,-74.21875
88,54,9,113,512,-399,-77.9296875
88,54,10,1626,1024,602,58.7890625
88,54,11,1297,2048,-751,-36.669921875
88,54,12,4025,4096,-71,-1.7333984375
88,54,13,19001,8192,10809,131.94580078125
88,54,14,9118,16384,-7266,-44.34814453125
88,54,15,32092,32768,-676,-2.06298828125
88,55,1,0,2,-2,-100.0
88,55,2,1,4,-3,-75.0
88,55,3,11,8,3,37.5
88,55,4,42,16,26,162.5
88,55,5,95,32,63,196.875
88,55,6,5,64,-59,-92.1875
88,55,7,8,128,-120,-93.75
88,55,8,149,256,-107,-41.796875
88,55,9,500,512,-12,-2.34375
88,55,10,546,1024,-478,-46.6796875
88,55,11,524,2048,-1524,-74.4140625
88,55,12,2593,4096,-1503,-36.6943359375
88,55,13,8962,8192,770,9.3994140625
88,55,14,8393,16384,-7991,-48.773193359375
88,55,15,32302,32768,-466,-1.422119140625
88,56,1,0,2,-2,-100.0
88,56,2,1,4,-3,-75.0
88,56,3,7,8,-1,-12.5
88,56,4,57,16,41,256.25
88,56,5,4,32,-28,-87.5
88,56,6,83,64,19,29.6875
88,56,7,384,128,256,200.0
88,56,8,102,256,-154,-60.15625
88,56,9,644,512,132,25.78125
88,56,10,879,1024,-145,-14.16015625
88,56,11,2018,2048,-30,-1.46484375
88,56,12,9086,4096,4990,121.826171875
88,56,13,11740,8192,3548,43.310546875
88,56,14,38961,16384,22577,137.799072265625
88,56,15,57402,32768,24634,75.177001953125
88,57,1,0,2,-2,-100.0
88,57,2,5,4,1,25.0
88,57,3,24,8,16,200.0
88,57,4,17,16,1,6.25
88,57,5,117,32,85,265.625
88,57,6,129,64,65,101.5625
88,57,7,167,128,39,30.46875
88,57,8,547,256,291,113.671875
88,57,9,368,512,-144,-28.125
88,57,10,1738,1024,714,69.7265625
88,57,11,431,2048,-1617,-78.955078125
88,57,12,5707,4096,1611,39.3310546875
88,57,13,20653,8192,12461,152.11181640625
88,57,14,15500,16384,-884,-5.3955078125
88,57,15,42864,32768,10096,30.810546875
88,58,1,0,2,-2,-100.0
88,58,2,3,4,-1,-25.0
88,58,3,7,8,-1,-12.5
88,58,4,12,16,-4,-25.0
88,58,5,96,32,64,200.0
88,58,6,29,64,-35,-54.6875
88,58,7,25,128,-103,-80.46875
88,58,8,368,256,112,43.75
88,58,9,347,512,-165,-32.2265625
88,58,10,582,1024,-442,-43.1640625
88,58,11,93,2048,-1955,-95.458984375
88,58,12,632,4096,-3464,-84.5703125
88,58,13,12460,8192,4268,52.099609375
88,58,14,3590,16384,-12794,-78.08837890625
88,58,15,7282,32768,-25486,-77.777099609375
88,59,1,0,2,-2,-100.0
88,59,2,1,4,-3,-75.0
88,59,3,3,8,-5,-62.5
88,59,4,13,16,-3,-18.75
88,59,5,17,32,-15,-46.875
88,59,6,233,64,169,264.0625
88,59,7,14,128,-114,-89.0625
88,59,8,922,256,666,260.15625
88,59,9,468,512,-44,-8.59375
88,59,10,338,1024,-686,-66.9921875
88,59,11,473,2048,-1575,-76.904296875
88,59,12,2574,4096,-1522,-37.158203125
88,59,13,1400,8192,-6792,-82.91015625
88,59,14,30254,16384,13870,84.65576171875
88,59,15,37982,32768,5214,15.911865234375
88,60,1,0,2,-2,-100.0
88,60,2,1,4,-3,-75.0
88,60,3,3,8,-5,-62.5
88,60,4,4,16,-12,-75.0
88,60,5,71,32,39,121.875
88,60,6,120,64,56,87.5
88,60,7,44,128,-84,-65.625
88,60,8,250,256,-6,-2.34375
88,60,9,1118,512,606,118.359375
